URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCES,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUN,AVG WORD LENGTH
86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,35,25,0.16666666388888896,0.08928571415284864,32.189189189189186,0.2518891687657431,12.976431343181972,32.189189189189186,300,672,1.9546599496221662,17,5.499580184718724
87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,32,47,-0.18987341531805804,0.08787541703239664,23.356164383561644,0.26158357771261,9.447099184509701,23.356164383561644,446,899,1.9073313782991201,22,5.225806451612903
88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,19,10,0.3103448168846615,0.012564991329044631,17.71938775510204,0.20126691621076878,7.168261868525125,17.71938775510204,699,2308,1.6801036567808811,66,4.993377483443709
89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,36,45,-0.11111110973936902,0.08940397341125389,21.11904761904762,0.23731679819616686,8.542545766897517,21.11904761904762,421,906,1.8590755355129651,27,5.078354002254791
90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,27,69,-0.4374999954427084,0.10774410762318282,24.868852459016395,0.3315754779169413,10.080171174773335,24.868852459016395,503,891,2.058009228740936,25,5.589321028345418
91,https://insights.blackcoffer.com/human-rights-outlook/,3,3,0.0,0.07317073081499109,18.77777777777778,0.20710059171597633,7.593951347797503,18.77777777777778,35,82,1.7928994082840237,2,4.78698224852071
92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,34,4,0.7894736634349037,0.07480314945904892,21.466666666666665,0.2391304347826087,8.68231884057971,21.466666666666665,231,508,1.8229813664596273,8,5.067287784679089
93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,35,34,0.014492753413148502,0.08253588506873698,15.181818181818182,0.2144801306477953,6.158519324986391,15.181818181818182,394,836,1.804028307022319,22,4.9978225367446925
94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,45,14,0.5254237199080726,0.060637204459776765,18.6,0.2659875495189587,7.5463950198075835,18.6,470,973,1.8720996038483304,24,5.185625353706848
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,28,30,-0.03448275802615935,0.10211267587656218,22.851063829787233,0.23556797020484171,9.234652719996829,22.851063829787233,253,568,1.835195530726257,17,5.101489757914339
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,15,41,-0.4642857059948981,0.053181386464215205,28.85483870967742,0.2582448295136948,11.645233415676447,28.85483870967742,462,1053,1.8910005589714924,46,5.403018446059251
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,16,42,-0.4482758543400715,0.11196911175295539,18.71153846153846,0.22918807810894143,7.5762906158589605,18.71153846153846,223,518,1.8540596094552928,11,5.129496402877698
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,35,43,-0.1025641012491782,0.13287904577022308,16.54054054054054,0.22630718954248366,6.70673909203321,16.54054054054054,277,587,1.8259803921568627,13,4.872549019607843
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,22,26,-0.08333333159722227,0.09005628500927526,29.105263157894736,0.24321880650994576,11.739392785761874,29.105263157894736,269,533,1.8481012658227849,16,5.006329113924051
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,18,35,-0.3207547109291564,0.06242638390762499,21.71186440677966,0.26229508196721313,8.78966379549875,21.71186440677966,336,849,1.905542544886807,54,5.369242779078845
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,4,3,0.1428571224489825,0.07446808431416932,17.545454545454547,0.18652849740932642,7.09279321714555,17.545454545454547,36,94,1.6735751295336787,2,4.533678756476684
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,28,43,-0.2112676026582028,0.12199312693815614,18.16393442622951,0.20667870036101083,7.348245250636208,18.16393442622951,229,582,1.7770758122743682,15,4.896209386281589
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,7,25,-0.5624999824218756,0.08465608443212676,17.833333333333332,0.22118380062305296,7.221806853582554,17.833333333333332,142,378,1.777258566978193,15,5.065420560747664
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,27,54,-0.33333332921810704,0.12959999979264,22.54,0.259094942324756,9.119637976929901,22.54,292,625,1.9210292812777285,13,5.326530612244898
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,21,34,-0.2363636320661158,0.117773019019758,27.871794871794872,0.20883164673413063,11.2322506074116,27.871794871794872,227,467,1.74885004599816,11,4.784728610855566
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,5,2,0.4285713673469475,0.02745098028450596,32.916666666666664,0.30632911392405066,13.289198312236287,32.916666666666664,121,255,1.9468354430379746,24,5.584810126582278
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,14,3,0.6470587854671302,0.05059523794465703,19.3125,0.18284789644012944,7.798139158576053,19.3125,113,336,1.697411003236246,19,4.800970873786408
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,31,54,-0.2705882321107267,0.1450511942917215,31.636363636363637,0.26915708812260536,12.762208289794497,31.636363636363637,281,586,1.9415708812260537,13,5.447318007662835
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,29,22,0.1372548992695118,0.16831683112766724,23.774193548387096,0.12890094979647218,9.561237799273426,23.774193548387096,95,303,1.5508819538670284,13,4.218453188602442
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6,36,-0.714285697278912,0.06741573022886721,21.8125,0.2454632282712512,8.823185291308501,21.8125,257,623,1.8739255014326648,25,5.333333333333333
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,13,31,-0.40909089979338864,0.08380952364988663,19.884615384615383,0.24177949709864605,8.050557952685613,19.884615384615383,250,525,1.95357833655706,15,5.378143133462283
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,27,46,-0.2602739690373429,0.12499999978595891,18.90740740740741,0.2703232125367287,7.671092247977654,18.90740740740741,276,584,1.950048971596474,20,5.447600391772772
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,23,35,-0.20689654815695607,0.0835734869112774,23.072727272727274,0.24349881796690306,9.326490436277671,23.072727272727274,309,694,1.8337273443656423,33,5.138691883372735
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,43,46,-0.03370786478979927,0.1073582628379273,22.428571428571427,0.21719745222929937,9.058307552320292,22.428571428571427,341,829,1.7904458598726114,30,4.938216560509554
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,19,44,-0.3968253905265811,0.058333333279320984,25.08219178082192,0.2512288367012561,10.13336824700927,25.08219178082192,460,1080,1.8181321682140907,53,5.131075914800656
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,24,25,-0.020408162848813003,0.12189054696047127,73.66666666666667,0.12217194570135746,29.51553544494721,73.66666666666667,108,402,1.5531674208144797,16,4.292986425339366
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,34,70,-0.3461538428254438,0.09585253447386863,27.642857142857142,0.25064599483204136,11.157401255075674,27.642857142857142,485,1085,1.8857881136950905,18,5.310077519379845
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,32,55,-0.2643678130532435,0.14427860672590612,16.0,0.1859375,6.474375000000001,16.0,238,603,1.71875,21,4.60390625
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,9,14,-0.21739129489603065,0.11004784636340743,21.5,0.27325581395348836,8.709302325581396,21.5,94,209,1.872093023255814,12,5.482558139534884
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,41,87,-0.35937499719238286,0.09674981096239621,24.15730337078652,0.24558139534883722,9.761153906454142,24.15730337078652,528,1323,1.8427906976744186,75,5.323720930232558
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,34,61,-0.28421052332409974,0.141369047408677,25.140625,0.16718458669981354,10.123123834679927,25.140625,269,672,1.670602858918583,24,4.535736482287135
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,30,66,-0.37499999609375007,0.100628930712129,20.0,0.24069767441860465,8.096279069767442,20.0,414,954,1.8343023255813953,55,5.117441860465116
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,37,83,-0.38333333013888893,0.12578616339016124,24.16,0.24503311258278146,9.762013245033113,24.16,444,954,1.8559602649006623,38,5.109823399558499
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,45,72,-0.2307692287968442,0.10227272718332803,29.5,0.2824858757062147,11.912994350282487,29.5,550,1144,1.8947098099640471,59,5.405752439650745
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,55,17,0.5277777704475309,0.07422680404718886,28.246153846153845,0.2581699346405229,11.401729512317749,28.246153846153845,474,970,1.9041394335511983,26,5.291938997821351
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,15,24,-0.2307692248520712,0.08552631560191598,24.91176470588235,0.2384887839433294,10.060101395930273,24.91176470588235,202,456,1.8406139315230223,24,5.140495867768595
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,44,95,-0.36690647218052896,0.1577752552125139,24.303030303030305,0.2593516209476309,9.824952769591174,24.303030303030305,416,881,1.9258104738154613,32,5.350997506234414
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,29,42,-0.18309858897044243,0.1457905541154198,22.022222222222222,0.24924318869828457,8.908586164368202,22.022222222222222,247,487,1.851664984863774,20,5.01715438950555
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,22,-0.6296296063100145,0.061363636224173554,22.733333333333334,0.2595307917888563,9.197145650048876,22.733333333333334,177,440,1.901759530791789,8,5.416422287390029
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,23,61,-0.45238094699546494,0.08267716527295554,33.58,0.2388326384752829,13.527533055390112,33.58,401,1016,1.9410363311494938,33,5.312686122692079
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,86,29,0.4956521696030246,0.11604439947926902,24.591549295774648,0.26689576174112256,9.943378023006309,24.591549295774648,466,991,1.9312714776632303,16,5.360824742268041
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,22,20,0.0476190464852608,0.05660377350862025,23.033898305084747,0.2545989698307579,9.315398909966204,23.033898305084747,346,742,1.9212656364974245,16,5.393671817512877
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,48,31,0.2151898706937991,0.13458262328009774,24.390243902439025,0.341,9.892497560975611,24.390243902439025,341,587,2.162,13,5.93
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,9,15,-0.24999998958333375,0.10714285666454082,26.571428571428573,0.31451612903225806,10.754377880184334,26.571428571428573,117,224,2.139784946236559,4,5.666666666666667
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,6,7,-0.07692307100591762,0.08176100577508802,21.0,0.16666666666666666,8.466666666666667,21.0,56,159,1.6071428571428572,6,4.366071428571429
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1,15,-0.8749999453125034,0.08465608420816886,19.285714285714285,0.19753086419753085,7.793298059964727,19.285714285714285,80,189,1.6641975308641976,4,4.716049382716049
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4,8,-0.3333333055555579,0.09677419276795006,29.625,0.20253164556962025,11.93101265822785,29.625,48,124,1.7130801687763713,0,4.763713080168777
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,11,-0.37499997656250145,0.13008129975543659,18.5,0.25096525096525096,7.500386100386101,18.5,65,123,1.8918918918918919,1,4.942084942084942
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,34,20,0.25925925445816195,0.14323607389062049,18.147058823529413,0.29821717990275526,7.378110401372869,18.147058823529413,184,377,2.025931928687196,20,5.646677471636953
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,15,55,-0.5714285632653062,0.12131715750205,25.48780487804878,0.23923444976076555,10.29081573112382,25.48780487804878,250,577,1.798086124401914,28,5.078468899521531
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,8,48,-0.7142857015306125,0.11267605611131579,29.939393939393938,0.20445344129554655,12.057538952275793,29.939393939393938,202,497,1.7520242914979758,19,4.949392712550607
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,37,66,-0.28155339532472434,0.10248756208707706,24.346666666666668,0.2727272727272727,9.847757575757576,24.346666666666668,498,1005,1.9025191675794086,78,5.2020810514786415
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,25,-0.6666666444444451,0.09009008981954927,17.914285714285715,0.215311004784689,7.251838687628162,17.914285714285715,135,333,1.8149920255183414,16,5.08133971291866
145,https://insights.blackcoffer.com/blockchain-in-fintech/,15,14,0.034482757431629055,0.060924369619906785,25.594594594594593,0.22597676874340022,10.328228545335199,25.594594594594593,214,476,1.8437170010559663,7,5.229144667370644
146,https://insights.blackcoffer.com/blockchain-for-payments/,21,27,-0.1249999973958334,0.09266409248520445,18.693877551020407,0.26419213973799127,7.583227876303359,18.693877551020407,242,518,1.9148471615720524,15,5.474890829694323
147,https://insights.blackcoffer.com/the-future-of-investing/,39,12,0.5294117543252598,0.055434782548440455,25.096774193548388,0.2647814910025707,10.144622273820383,25.096774193548388,412,920,1.8965295629820051,42,5.291131105398458
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,25,43,-0.26470587846020766,0.1013412815181203,17.59090909090909,0.2954349698535745,7.154537624305066,17.59090909090909,343,671,1.9328165374677002,20,5.199827734711455
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,31,4,0.7714285493877557,0.08536585345032718,24.896551724137932,0.3296398891966759,10.090476645333844,24.896551724137932,238,410,2.092797783933518,8,5.7631578947368425
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,32,38,-0.08571428448979594,0.12433392517880297,15.969696969696969,0.24003795066413663,6.483893968144442,15.969696969696969,253,563,1.8908918406072106,8,5.098671726755218
